"protocol","port","description"
"TCP",1114,"Mini SQL"
"TCP",1115,"ARDUS Transfer"
"TCP",1116,"ARDUS Control"
"TCP",1117,"ARDUS Multicast Transfer"
"TCP",1123,"Murray"
"TCP",1127,"SUP debugging"
"TCP",1155,"Network File Access"
"TCP",1161,"Health Polling"
"TCP",1162,"Health Trap"
"TCP",1169,"TRIPWIRE"
"TCP",1178,"SKK (kanji input)"
"TCP",1180,"Millicent Client Proxy"
"TCP",1188,"HP Web Admin"
"TCP",1200,"SCOL"
"TCP",1201,"Nucleus Sand"
"TCP",1202,"caiccipc"
"TCP",1203,"License Validation"
"TCP",1204,"Log Request Listener"
"TCP",1205,"Accord-MGC"
"TCP",1206,"Anthony Data"
"TCP",1207,"MetaSage"
"TCP",1208,"SEAGULL AIS"
"TCP",1209,"IPCD3"
"TCP",1210,"EOSS"
"TCP",1211,"Groove DPP"
"TCP",1212,"lupa"
"TCP",1213,"MPC LIFENET"
"TCP",1214,"KAZAA (Morpheus)"
"TCP",1215,"scanSTAT 1.0"
"TCP",1216,"ETEBAC 5"
"TCP",1217,"HPSS-NDAPI"
"TCP",1218,"AeroFlight-ADs"
"TCP",1219,"AeroFlight-Ret"
"TCP",1220,"QT SERVER ADMIN"
"TCP",1221,"SweetWARE Apps"
"TCP",1222,"SNI R&D network"
"TCP",1223,"TGP"
"TCP",1224,"VPNz"
"TCP",1225,"SLINKYSEARCH"
"TCP",1226,"STGXFWS"
"TCP",1227,"DNS2Go"
"TCP",1228,"FLORENCE"
"TCP",1229,"Novell ZFS"
"TCP",1234,"W32.Beagle.Y trojan / Infoseek Search Agent"
"TCP",1239,"NMSD"
"TCP",1241,"Nessus Daemon / remote message service"
"TCP",1243,"SubSeven (Windows Trojan)"
"TCP",1245,"Subseven backdoor remote access tool"
"TCP",1248,"hermes"
"TCP",1270,"Microsoft Operations Manager MOM-Encrypted"
"TCP",1300,"H323 Host Call Secure"
"TCP",1310,"Husky"
"TCP",1311,"RxMon"
"TCP",1312,"STI Envision"
"TCP",1313,"BMC_PATROLDB"
"TCP",1314,"Photoscript Distributed Printing System"
"TCP",1319,"Panja-ICSP"
"TCP",1320,"Panja-AXBNET"
"TCP",1321,"PIP"
"TCP",1335,"Digital Notary Protocol"
"TCP",1345,"VPJP"
"TCP",1346,"Alta Analytics License Manager"
"TCP",1347,"multi media conferencing"
"TCP",1348,"multi media conferencing"
"TCP",1349,"Registration Network Protocol"
"TCP",1350,"Registration Network Protocol"
"TCP",1351,"Digital Tool Works (MIT)"
"TCP",1352,"Lotus Notes"
"TCP",1353,"Relief Consulting"
"TCP",1354,"RightBrain Software"
"TCP",1355,"Intuitive Edge"
"TCP",1356,"CuillaMartin Company"
"TCP",1357,"Electronic PegBoard"
"TCP",1358,"CONNLCLI"
"TCP",1359,"FTSRV"
"TCP",1360,"MIMER"
"TCP",1361,"LinX"
"TCP",1362,"TimeFlies"
"TCP",1363,"Network DataMover Requester"
"TCP",1364,"Network DataMover Server"
"TCP",1365,"Network Software Associates"
"TCP",1366,"Novell NetWare Comm Service Platform"
"TCP",1367,"DCS"
"TCP",1368,"ScreenCast"
"TCP",1369,"GlobalView to Unix Shell"
"TCP",1370,"Unix Shell to GlobalView"
"TCP",1371,"Fujitsu Config Protocol"
"TCP",1372,"Fujitsu Config Protocol"
"TCP",1373,"Chromagrafx"
"TCP",1374,"EPI Software Systems"
"TCP",1375,"Bytex"
"TCP",1376,"IBM Person to Person Software"
"TCP",1377,"Cichlid License Manager"
"TCP",1378,"Elan License Manager"
"TCP",1379,"Integrity Solutions"
"TCP",1380,"Telesis Network License Manager"
"TCP",1381,"Apple Network License Manager"
"TCP",1382,"udt_os"
"TCP",1383,"GW Hannaway Network License Manager"
"TCP",1384,"Objective Solutions License Manager"
"TCP",1385,"Atex Publishing License Manager"
"TCP",1386,"CheckSum License Manager"
"TCP",1387,"Computer Aided Design Software Inc LM"
"TCP",1388,"Objective Solutions DataBase Cache"
"TCP",1389,"Document Manager"
"TCP",1390,"Storage Controller"
"TCP",1391,"Storage Access Server"
"TCP",1392,"Print Manager"
"TCP",1393,"Network Log Server"
"TCP",1394,"Network Log Client"
"TCP",1395,"PC Workstation Manager software"
"TCP",1396,"DVL Active Mail"
"TCP",1397,"Audio Active Mail"
"TCP",1398,"Video Active Mail"
"TCP",1399,"Cadkey License Manager"
"TCP",1400,"Cadkey Tablet Daemon"
"TCP",1401,"Goldleaf License Manager"
"TCP",1402,"Prospero Resource Manager"
"TCP",1403,"Prospero Resource Manager"
"TCP",1404,"Infinite Graphics License Manager"
"TCP",1405,"IBM Remote Execution Starter"
"TCP",1406,"NetLabs License Manager"
"TCP",1407,"DBSA License Manager"
"TCP",1408,"Sophia License Manager"
"TCP",1409,"Here License Manager"
"TCP",1410,"HiQ License Manager"
"TCP",1411,"AudioFile"
"TCP",1412,"InnoSys"
"TCP",1413,"Innosys-ACL"
"TCP",1414,"IBM MQSeries"
"TCP",1415,"DBStar"
"TCP",1416,"Novell LU6.2"
"TCP",1417,"Timbuktu Service 1 Port"
"TCP",1418,"Timbuktu Service 2 Port"
"TCP",1419,"Timbuktu Service 3 Port"
"TCP",1420,"Timbuktu Service 4 Port"
"TCP",1421,"Gandalf License Manager"
"TCP",1422,"Autodesk License Manager"
"TCP",1423,"Essbase Arbor Software"
"TCP",1424,"Hybrid Encryption Protocol"
"TCP",1425,"Zion Software License Manager"
"TCP",1426,"Satellite-data Acquisition System 1"
"TCP",1427,"mloadd monitoring tool"
"TCP",1428,"Informatik License Manager"
"TCP",1429,"Hypercom NMS"
"TCP",1430,"Hypercom TPDU"
"TCP",1431,"Reverse Gossip Transport"
"TCP",1432,"Blueberry Software License Manager"
"TCP",1433,"Microsoft-SQL-Server"
"TCP",1434,"Microsoft-SQL-Monitor"
"TCP",1435,"IBM CICS"
"TCP",1436,"Satellite-data Acquisition System 2"
"TCP",1437,"Tabula"
"TCP",1438,"Eicon Security Agent/Server"
"TCP",1439,"Eicon X25/SNA Gateway"
"TCP",1440,"Eicon Service Location Protocol"
"TCP",1441,"Cadis License Management"
"TCP",1442,"Cadis License Management"
"TCP",1443,"Integrated Engineering Software"
"TCP",1444,"Marcam License Management"
"TCP",1445,"Proxima License Manager"
"TCP",1446,"Optical Research Associates License Manager"
"TCP",1447,"Applied Parallel Research LM"
"TCP",1448,"OpenConnect License Manager"
"TCP",1449,"PEport"
"TCP",1450,"Tandem Distributed Workbench Facility"
"TCP",1451,"IBM Information Management"
"TCP",1452,"GTE Government Systems License Man"
"TCP",1453,"Genie License Manager"
"TCP",1454,"interHDL License Manager"
"TCP",1455,"ESL License Manager"
"TCP",1456,"DCA"
"TCP",1457,"Valisys License Manager"
"TCP",1458,"Nichols Research Corp."
"TCP",1459,"Proshare Notebook Application"
"TCP",1460,"Proshare Notebook Application"
"TCP",1461,"IBM Wireless LAN"
"TCP",1462,"World License Manager"
"TCP",1463,"Nucleus"
"TCP",1464,"MSL License Manager"
"TCP",1465,"Pipes Platform"
"TCP",1466,"Ocean Software License Manager"
"TCP",1467,"CSDMBASE"
"TCP",1468,"CSDM"
"TCP",1469,"Active Analysis Limited License Manager"
"TCP",1470,"Universal Analytics"
"TCP",1471,"csdmbase"
"TCP",1472,"csdm"
"TCP",1473,"OpenMath"
"TCP",1474,"Telefinder"
"TCP",1475,"Taligent License Manager"
"TCP",1476,"clvm-cfg"
"TCP",1477,"ms-sna-server"
"TCP",1478,"ms-sna-base"
"TCP",1479,"dberegister"
"TCP",1480,"PacerForum"
"TCP",1481,"AIRS"
"TCP",1482,"Miteksys License Manager"
"TCP",1483,"AFS License Manager"
"TCP",1484,"Confluent License Manager"
"TCP",1485,"LANSource"
"TCP",1486,"nms_topo_serv"
"TCP",1487,"LocalInfoSrvr"
"TCP",1488,"DocStor"
"TCP",1489,"dmdocbroker"
"TCP",1490,"insitu-conf"
"TCP",1491,"anynetgateway"
"TCP",1492,"stone-design-1"
"TCP",1493,"netmap_lm"
"TCP",1494,"Citrix/ica"
"TCP",1495,"cvc"
"TCP",1496,"liberty-lm"
"TCP",1497,"rfx-lm"
"TCP",1498,"Sybase SQL Any"
"TCP",1499,"Federico Heinz Consultora"
"TCP",1500,"VLSI License Manager"
"TCP",1501,"Satellite-data Acquisition System 3"
"TCP",1502,"Shiva"
"TCP",1503,"MS Netmeeting / T.120 / Databeam"
"TCP",1504,"EVB Software Engineering License Manager"
"TCP",1505,"Funk Software Inc."
"TCP",1506,"Universal Time daemon (utcd)"
"TCP",1507,"symplex"
"TCP",1508,"diagmond"
"TCP",1509,"Robcad Ltd. License Manager"
"TCP",1510,"Midland Valley Exploration Ltd. Lic. Man."
"TCP",1511,"3l-l1"
"TCP",1512,"Microsoft's Windows Internet Name Service"
"TCP",1513,"Fujitsu Systems Business of America Inc"
"TCP",1514,"Fujitsu Systems Business of America Inc"
"TCP",1515,"ifor-protocol"
"TCP",1516,"Virtual Places Audio data"
"TCP",1517,"Virtual Places Audio control"
"TCP",1518,"Virtual Places Video data"
"TCP",1519,"Virtual Places Video control"
"TCP",1520,"atm zip office"
"TCP",1521,"Oracle8i Listener / nCube License Manager"
"TCP",1522,"Ricardo North America License Manager"
"TCP",1523,"cichild"
"TCP",1524,"dtspcd / ingres"
"TCP",1525,"Oracle / Prospero Directory Service non-priv"
"TCP",1526,"Prospero Data Access Prot non-priv"
"TCP",1527,"oracle"
"TCP",1528,"micautoreg"
"TCP",1529,"oracle"
"TCP",1530,"Oracle ExtProc (PLSExtProc) / rap-service"
"TCP",1531,"rap-listen"
"TCP",1532,"miroconnect"
"TCP",1533,"Virtual Places Software"
"TCP",1534,"micromuse-lm"
"TCP",1535,"ampr-info"
"TCP",1536,"ampr-inter"
"TCP",1537,"isi-lm"
"TCP",1538,"3ds-lm"
"TCP",1539,"Intellistor License Manager"
"TCP",1540,"rds"
"TCP",1541,"rds2"
"TCP",1542,"gridgen-elmd"
"TCP",1543,"simba-cs"
"TCP",1544,"aspeclmd"
"TCP",1545,"vistium-share"
"TCP",1546,"abbaccuray"
"TCP",1547,"laplink"
"TCP",1548,"Axon License Manager"
"TCP",1549,"Shiva Hose"
"TCP",1550,"Image Storage license manager 3M Company"
"TCP",1551,"HECMTL-DB"
"TCP",1552,"pciarray"
"TCP",1553,"sna-cs"
"TCP",1554,"CACI Products Company License Manager"
"TCP",1555,"livelan"
"TCP",1556,"AshWin CI Tecnologies"
"TCP",1557,"ArborText License Manager"
"TCP",1558,"xingmpeg"
"TCP",1559,"web2host"
"TCP",1560,"asci-val"
"TCP",1561,"facilityview"
"TCP",1562,"pconnectmgr"
"TCP",1563,"Cadabra License Manager"
"TCP",1564,"Pay-Per-View"
"TCP",1565,"WinDD"
"TCP",1566,"CORELVIDEO"
"TCP",1567,"jlicelmd"
"TCP",1568,"tsspmap"
"TCP",1569,"ets"
"TCP",1570,"orbixd"
"TCP",1571,"Oracle Remote Data Base"
"TCP",1572,"Chipcom License Manager"
"TCP",1573,"itscomm-ns"
"TCP",1574,"mvel-lm"
"TCP",1575,"oraclenames"
"TCP",1576,"moldflow-lm"
"TCP",1577,"hypercube-lm"
"TCP",1578,"Jacobus License Manager"
"TCP",1579,"ioc-sea-lm"
"TCP",1580,"tn-tl-r1"
"TCP",1581,"MIL-2045-47001"
"TCP",1582,"MSIMS"
"TCP",1583,"simbaexpress"
"TCP",1584,"tn-tl-fd2"
"TCP",1585,"intv"
"TCP",1586,"ibm-abtact"
"TCP",1587,"pra_elmd"
"TCP",1588,"triquest-lm"
"TCP",1589,"VQP"
"TCP",1590,"gemini-lm"
"TCP",1591,"ncpm-pm"
"TCP",1592,"commonspace"
"TCP",1593,"mainsoft-lm"
"TCP",1594,"sixtrak"
"TCP",1595,"radio"
"TCP",1596,"radio-sm"
"TCP",1597,"orbplus-iiop"
"TCP",1598,"picknfs"
"TCP",1599,"simbaservices"
"TCP",1600,"Bofra-A worm / issd"
"TCP",1601,"aas"
"TCP",1602,"inspect"
"TCP",1603,"pickodbc"
"TCP",1604,"icabrowser"
"TCP",1605,"Salutation Manager (Salutation Protocol)"
"TCP",1606,"Salutation Manager (SLM-API)"
"TCP",1607,"stt"
"TCP",1608,"Smart Corp. License Manager"
"TCP",1609,"isysg-lm"
"TCP",1610,"taurus-wh"
"TCP",1611,"Inter Library Loan"
"TCP",1612,"NetBill Transaction Server"
"TCP",1613,"NetBill Key Repository"
"TCP",1614,"NetBill Credential Server"
"TCP",1615,"NetBill Authorization Server"
"TCP",1616,"NetBill Product Server"
"TCP",1617,"Nimrod Inter-Agent Communication"
"TCP",1618,"skytelnet"
"TCP",1619,"xs-openstorage"
"TCP",1620,"faxportwinport"
"TCP",1621,"softdataphone"
"TCP",1622,"ontime"
"TCP",1623,"jaleosnd"
"TCP",1624,"udp-sr-port"
"TCP",1625,"svs-omagent"
"TCP",1626,"Shockwave"
"TCP",1627,"T.128 Gateway"
"TCP",1628,"LonTalk normal"
"TCP",1629,"LonTalk urgent"
"TCP",1630,"Oracle Net8 Cman"
"TCP",1631,"Visit view"
"TCP",1632,"PAMMRATC"
"TCP",1633,"PAMMRPC"
"TCP",1634,"Log On America Probe"
"TCP",1635,"EDB Server 1"
"TCP",1636,"CableNet Control Protocol"
"TCP",1637,"CableNet Admin Protocol"
"TCP",1638,"Bofra-A worm / CableNet Info Protocol"
"TCP",1639,"cert-initiator"
"TCP",1640,"cert-responder"
"TCP",1641,"InVision"
"TCP",1642,"isis-am"
"TCP",1643,"isis-ambc"
"TCP",1644,"Satellite-data Acquisition System 4"
"TCP",1645,"datametrics"
"TCP",1646,"sa-msg-port"
"TCP",1647,"rsap"
"TCP",1648,"concurrent-lm"
"TCP",1649,"kermit"
"TCP",1650,"nkd"
"TCP",1651,"shiva_confsrvr"
"TCP",1652,"xnmp"
"TCP",1653,"alphatech-lm"
"TCP",1654,"stargatealerts"
"TCP",1655,"dec-mbadmin"
"TCP",1656,"dec-mbadmin-h"
"TCP",1657,"fujitsu-mmpdc"
"TCP",1658,"sixnetudr"
"TCP",1659,"Silicon Grail License Manager"
"TCP",1660,"skip-mc-gikreq"
"TCP",1661,"netview-aix-1"
"TCP",1662,"netview-aix-2"
"TCP",1663,"netview-aix-3"
"TCP",1664,"netview-aix-4"
"TCP",1665,"netview-aix-5"
"TCP",1666,"netview-aix-6"
"TCP",1667,"netview-aix-7"
"TCP",1668,"netview-aix-8"
"TCP",1669,"netview-aix-9"
"TCP",1670,"netview-aix-10"
"TCP",1671,"netview-aix-11"
"TCP",1672,"netview-aix-12"
"TCP",1673,"Intel Proshare Multicast"
"TCP",1674,"Intel Proshare Multicast"
"TCP",1675,"Pacific Data Products"
"TCP",1676,"netcomm1"
"TCP",1677,"groupwise"
"TCP",1678,"prolink"
"TCP",1679,"darcorp-lm"
"TCP",1680,"microcom-sbp"
"TCP",1681,"sd-elmd"
"TCP",1682,"lanyon-lantern"
"TCP",1683,"ncpm-hip"
"TCP",1684,"SnareSecure"
"TCP",1685,"n2nremote"
"TCP",1686,"cvmon"
"TCP",1687,"nsjtp-ctrl"
"TCP",1688,"nsjtp-data"
"TCP",1689,"firefox"
"TCP",1690,"ng-umds"
"TCP",1691,"empire-empuma"
"TCP",1692,"sstsys-lm"
"TCP",1693,"rrirtr"
"TCP",1694,"rrimwm"
"TCP",1695,"rrilwm"
"TCP",1696,"rrifmm"
"TCP",1697,"rrisat"
"TCP",1698,"RSVP-ENCAPSULATION-1"
"TCP",1699,"RSVP-ENCAPSULATION-2"
"TCP",1700,"mps-raft"
"TCP",1701,"l2tp / AOL"
"TCP",1702,"deskshare"
"TCP",1703,"hb-engine"
"TCP",1704,"bcs-broker"
"TCP",1705,"slingshot"
"TCP",1706,"jetform"
"TCP",1707,"vdmplay"
"TCP",1708,"gat-lmd"
"TCP",1709,"centra"
"TCP",1710,"impera"
"TCP",1711,"pptconference"
"TCP",1712,"resource monitoring service"
"TCP",1713,"ConferenceTalk"
"TCP",1714,"sesi-lm"
"TCP",1715,"houdini-lm"
"TCP",1716,"xmsg"
"TCP",1717,"fj-hdnet"
"TCP",1718,"h323gatedisc"
"TCP",1719,"h323gatestat"
"TCP",1720,"h323hostcall"
"TCP",1721,"caicci"
"TCP",1722,"HKS License Manager"
"TCP",1723,"pptp"
"TCP",1724,"csbphonemaster"
"TCP",1725,"iden-ralp"
"TCP",1726,"IBERIAGAMES"
"TCP",1727,"winddx"
"TCP",1728,"TELINDUS"
"TCP",1729,"CityNL License Management"
"TCP",1730,"roketz"
"TCP",1731,"MS Netmeeting / Audio call control / MSICCP"
"TCP",1732,"proxim"
"TCP",1733,"SIMS - SIIPAT Protocol for Alarm Transmission"
"TCP",1734,"Camber Corporation License Management"
"TCP",1735,"PrivateChat"
"TCP",1736,"street-stream"
"TCP",1737,"ultimad"
"TCP",1738,"GameGen1"
"TCP",1739,"webaccess"
"TCP",1740,"encore"
"TCP",1741,"cisco-net-mgmt"
"TCP",1742,"3Com-nsd"
"TCP",1743,"Cinema Graphics License Manager"
"TCP",1744,"ncpm-ft"
"TCP",1745,"ISA Server proxy autoconfig / Remote Winsock"
"TCP",1746,"ftrapid-1"
"TCP",1747,"ftrapid-2"
"TCP",1748,"oracle-em1"
"TCP",1749,"aspen-services"
"TCP",1750,"Simple Socket Library's PortMaster"
"TCP",1751,"SwiftNet"
"TCP",1752,"Leap of Faith Research License Manager"
"TCP",1753,"Translogic License Manager"
"TCP",1754,"oracle-em2"
"TCP",1755,"Microsoft Streaming Server"
"TCP",1756,"capfast-lmd"
"TCP",1757,"cnhrp"
"TCP",1758,"tftp-mcast"
"TCP",1759,"SPSS License Manager"
"TCP",1760,"www-ldap-gw"
"TCP",1761,"cft-0"
"TCP",1762,"cft-1"
"TCP",1763,"cft-2"
"TCP",1764,"cft-3"
"TCP",1765,"cft-4"
"TCP",1766,"cft-5"
"TCP",1767,"cft-6"
"TCP",1768,"cft-7"
"TCP",1769,"bmc-net-adm"
"TCP",1770,"bmc-net-svc"
"TCP",1771,"vaultbase"
"TCP",1772,"EssWeb Gateway"
"TCP",1773,"KMSControl"
"TCP",1774,"global-dtserv"
"TCP",1776,"Federal Emergency Management Information System"
"TCP",1777,"powerguardian"
"TCP",1778,"prodigy-internet"
"TCP",1779,"pharmasoft"
"TCP",1780,"dpkeyserv"
"TCP",1781,"answersoft-lm"
"TCP",1782,"HP JetSend"
"TCP",1783,"Port 04/14/00 fujitsu.co.jp"
"TCP",1784,"Finle License Manager"
"TCP",1785,"Wind River Systems License Manager"
"TCP",1786,"funk-logger"
"TCP",1787,"funk-license"
"TCP",1788,"psmond"
"TCP",1789,"hello"
"TCP",1790,"Narrative Media Streaming Protocol"
"TCP",1791,"EA1"
"TCP",1792,"ibm-dt-2"
"TCP",1793,"rsc-robot"
"TCP",1794,"cera-bcm"
"TCP",1795,"dpi-proxy"
"TCP",1796,"Vocaltec Server Administration"
"TCP",1797,"UMA"
"TCP",1798,"Event Transfer Protocol"
"TCP",1799,"NETRISK"
"TCP",1800,"ANSYS-License manager"
"TCP",1801,"Microsoft Message Queuing"
"TCP",1802,"ConComp1"
"TCP",1803,"HP-HCIP-GWY"
"TCP",1804,"ENL"
"TCP",1805,"ENL-Name"
"TCP",1806,"Musiconline"
"TCP",1807,"Fujitsu Hot Standby Protocol"
"TCP",1808,"Oracle-VP2"
"TCP",1809,"Oracle-VP1"
"TCP",1810,"Jerand License Manager"
"TCP",1811,"Scientia-SDB"
"TCP",1812,"RADIUS"
"TCP",1813,"RADIUS Accounting / HackTool.SkSocket"
"TCP",1814,"TDP Suite"
"TCP",1815,"MMPFT"
"TCP",1816,"HARP"
"TCP",1817,"RKB-OSCS"
"TCP",1818,"Enhanced Trivial File Transfer Protocol"
"TCP",1819,"Plato License Manager"
"TCP",1820,"mcagent"
"TCP",1821,"donnyworld"
"TCP",1822,"es-elmd"
"TCP",1823,"Unisys Natural Language License Manager"
"TCP",1824,"metrics-pas"
"TCP",1825,"DirecPC Video"
"TCP",1826,"ARDT"
"TCP",1827,"ASI"
"TCP",1828,"itm-mcell-u"
"TCP",1829,"Optika eMedia"
"TCP",1830,"Oracle Net8 CMan Admin"
"TCP",1831,"Myrtle"
"TCP",1832,"ThoughtTreasure"
"TCP",1833,"udpradio"
"TCP",1834,"ARDUS Unicast"
"TCP",1835,"ARDUS Multicast"
"TCP",1836,"ste-smsc"
"TCP",1837,"csoft1"
"TCP",1838,"TALNET"
"TCP",1839,"netopia-vo1"
"TCP",1840,"netopia-vo2"
"TCP",1841,"netopia-vo3"
"TCP",1842,"netopia-vo4"
"TCP",1843,"netopia-vo5"
"TCP",1844,"DirecPC-DLL"
"TCP",1850,"GSI"
"TCP",1851,"ctcd"
"TCP",1860,"SunSCALAR Services"
"TCP",1861,"LeCroy VICP"
"TCP",1862,"techra-server"
"TCP",1863,"MSN Messenger"
"TCP",1864,"Paradym 31 Port"
"TCP",1865,"ENTP"
"TCP",1870,"SunSCALAR DNS Service"
"TCP",1871,"Cano Central 0"
"TCP",1872,"Cano Central 1"
"TCP",1873,"Fjmpjps"
"TCP",1874,"Fjswapsnp"
"TCP",1881,"IBM MQSeries"
"TCP",1895,"Vista 4GL"
"TCP",1899,"MC2Studios"
"TCP",1900,"SSDP"
"TCP",1901,"Fujitsu ICL Terminal Emulator Program A"
"TCP",1902,"Fujitsu ICL Terminal Emulator Program B"
"TCP",1903,"Local Link Name Resolution"
"TCP",1904,"Fujitsu ICL Terminal Emulator Program C"
"TCP",1905,"Secure UP.Link Gateway Protocol"
"TCP",1906,"TPortMapperReq"
"TCP",1907,"IntraSTAR"
"TCP",1908,"Dawn"
"TCP",1909,"Global World Link"
"TCP",1910,"ultrabac"
"TCP",1911,"Starlight Networks Multimedia Transport Protocol"
"TCP",1912,"rhp-iibp"
"TCP",1913,"armadp"
"TCP",1914,"Elm-Momentum"
"TCP",1915,"FACELINK"
"TCP",1916,"Persoft Persona"
"TCP",1917,"nOAgent"
"TCP",1918,"Candle Directory Service - NDS"
"TCP",1919,"Candle Directory Service - DCH"
"TCP",1920,"Candle Directory Service - FERRET"
"TCP",1921,"NoAdmin"
"TCP",1922,"Tapestry"
"TCP",1923,"SPICE"
"TCP",1924,"XIIP"
"TCP",1930,"Drive AppServer"
"TCP",1931,"AMD SCHED"
"TCP",1944,"close-combat"
"TCP",1945,"dialogic-elmd"
"TCP",1946,"tekpls"
"TCP",1947,"hlserver"
"TCP",1948,"eye2eye"
"TCP",1949,"ISMA Easdaq Live"
"TCP",1950,"ISMA Easdaq Test"
"TCP",1951,"bcs-lmserver"
"TCP",1952,"mpnjsc"
"TCP",1953,"Rapid Base"
"TCP",1961,"BTS APPSERVER"
"TCP",1962,"BIAP-MP"
"TCP",1963,"WebMachine"
"TCP",1964,"SOLID E ENGINE"
"TCP",1965,"Tivoli NPM"
"TCP",1966,"Slush"
"TCP",1967,"SNS Quote"
"TCP",1972,"Cache"
"TCP",1973,"Data Link Switching Remote Access Protocol"
"TCP",1974,"DRP"
"TCP",1975,"TCO Flash Agent"
"TCP",1976,"TCO Reg Agent"
"TCP",1977,"TCO Address Book"
"TCP",1978,"UniSQL"
"TCP",1979,"UniSQL Java"
"TCP",1984,"BB"
"TCP",1985,"Hot Standby Router Protocol"
"TCP",1986,"cisco license management"
"TCP",1987,"cisco RSRB Priority 1 port"
"TCP",1988,"cisco RSRB Priority 2 port"
"TCP",1989,"MHSnet system"
"TCP",1990,"cisco STUN Priority 1 port"
"TCP",1991,"cisco STUN Priority 2 port"
"TCP",1992,"IPsendmsg"
"TCP",1993,"cisco SNMP TCP port"
"TCP",1994,"cisco serial tunnel port"
"TCP",1995,"cisco perf port"
"TCP",1996,"cisco Remote SRB port"
"TCP",1997,"cisco Gateway Discovery Protocol"
"TCP",1998,"cisco X.25 service (XOT)"
"TCP",1999,"cisco identification port / SubSeven (Windows Trojan) / Backdoor (Windows Trojan)"
"TCP",2000,"Remotely Anywhere / VIA NET.WORKS PostOffice Plus"
"TCP",2001,"Cisco mgmt / Remotely Anywhere"
"TCP",2002,"globe"
"TCP",2003,"GNU finger"
"TCP",2004,"mailbox"
"TCP",2005,"encrypted symmetric telnet/login"
"TCP",2006,"invokator"
"TCP",2007,"dectalk"
"TCP",2008,"conf"
"TCP",2009,"news"
"TCP",2010,"search"
"TCP",2011,"raid"
"TCP",2012,"ttyinfo"
"TCP",2013,"raid-am"
"TCP",2014,"troff"
"TCP",2015,"cypress"
"TCP",2016,"bootserver"
"TCP",2017,"cypress-stat"
"TCP",2018,"terminaldb"
"TCP",2019,"whosockami"
"TCP",2020,"xinupageserver"
"TCP",2021,"servexec"
"TCP",2022,"down"
"TCP",2023,"xinuexpansion3"
"TCP",2024,"xinuexpansion4"
"TCP",2025,"ellpack"
"TCP",2026,"scrabble"
"TCP",2027,"shadowserver"
"TCP",2028,"submitserver"
"TCP",2030,"device2"
"TCP",2032,"blackboard"
"TCP",2033,"glogger"
"TCP",2034,"scoremgr"
"TCP",2035,"imsldoc"
"TCP",2038,"objectmanager"
"TCP",2040,"lam"
"TCP",2041,"W32.Korgo Worm / interbase"
"TCP",2042,"isis"
"TCP",2043,"isis-bcast"
"TCP",2044,"rimsl"
"TCP",2045,"cdfunc"
"TCP",2046,"sdfunc"
"TCP",2047,"dls"
"TCP",2048,"dls-monitor"
"TCP",2049,"Network File System - Sun Microsystems"
"TCP",2053,"Kerberos de-multiplexer"
"TCP",2054,"distrib-net"
"TCP",2065,"Data Link Switch Read Port Number"
"TCP",2067,"Data Link Switch Write Port Number"
"TCP",2080,"Wingate"
"TCP",2090,"Load Report Protocol"
"TCP",2091,"PRP"
"TCP",2092,"Descent 3"
"TCP",2093,"NBX CC"
"TCP",2094,"NBX AU"
"TCP",2095,"NBX SER"
"TCP",2096,"NBX DIR"
"TCP",2097,"Jet Form Preview"
"TCP",2098,"Dialog Port"
"TCP",2099,"H.225.0 Annex G"
"TCP",2100,"amiganetfs"
"TCP",2101,"Microsoft Message Queuing / rtcm-sc104"
"TCP",2102,"Zephyr server"
"TCP",2103,"Microsoft Message Queuing RPC / Zephyr serv-hm connection"
"TCP",2104,"Zephyr hostmanager"
"TCP",2105,"Microsoft Message Queuing RPC / MiniPay"
"TCP",2106,"MZAP"
"TCP",2107,"Microsoft Message Queuing Management / BinTec Admin"
"TCP",2108,"Comcam"
"TCP",2109,"Ergolight"
"TCP",2110,"UMSP"
"TCP",2111,"DSATP"
"TCP",2112,"Idonix MetaNet"
"TCP",2113,"HSL StoRM"
"TCP",2114,"NEWHEIGHTS"
"TCP",2115,"KDM / Bugs (Windows Trojan)"
"TCP",2116,"CCOWCMR"
"TCP",2117,"MENTACLIENT"
"TCP",2118,"MENTASERVER"
"TCP",2119,"GSIGATEKEEPER"
"TCP",2120,"Quick Eagle Networks CP"
"TCP",2121,"CCProxy FTP / SCIENTIA-SSDB"
"TCP",2122,"CauPC Remote Control"
"TCP",2123,"GTP-Control Plane (3GPP)"
"TCP",2124,"ELATELINK"
"TCP",2125,"LOCKSTEP"
"TCP",2126,"PktCable-COPS"
"TCP",2127,"INDEX-PC-WB"
"TCP",2128,"Net Steward Control"
"TCP",2129,"cs-live.com"
"TCP",2130,"SWC-XDS"
"TCP",2131,"Avantageb2b"
"TCP",2132,"AVAIL-EPMAP"
"TCP",2133,"ZYMED-ZPP"
"TCP",2134,"AVENUE"
"TCP",2135,"Grid Resource Information Server"
"TCP",2136,"APPWORXSRV"
"TCP",2137,"CONNECT"
"TCP",2138,"UNBIND-CLUSTER"
"TCP",2139,"IAS-AUTH"
"TCP",2140,"IAS-REG"
"TCP",2141,"IAS-ADMIND"
"TCP",2142,"TDM-OVER-IP"
"TCP",2143,"Live Vault Job Control"
"TCP",2144,"Live Vault Fast Object Transfer"
